"S.NO","ID","PHYLA","CLASS","ORDER","FAMILY","GENUS","SPECIES","STRAIN","ENVIRONMENT","PLANTSPHERE","HOST PHENOTYPE","PGPT BLAST-HMM COUNT","KEGG/IMG PGPT COUNT","IMG ISOLATION SITE","IMG SAMPLE ID","GENOME SIZE","GENE COUNT","IMG PROTEIN_COUNT","IS PUBLIC","IMG SEUQNECING STATUS","NCBI TAX ID","NCBI BIOPROJECT ID","NCBI BIOSAMPLE ID","NCBI REFSEQ ID","NCBI GBK ID","NCBI ASSEMBLY ID","NCBI WGS","NCBI LINK"
"644","PAB_0000000647","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. 14-2483-1-2","Rhodococcus sp. 14-2483-1-2 [PSYMB]","Plants","not_announced","Plant Symbiont","not_announced","1661","not_announced","2765235932","5862728","5564","5482","Yes","Permanent Draft","2023147","PRJNA395383","SAMN07414572","GCF_002259405.1","GCA_002259405.1","ASM225940v1","NPFW00000000.1","link"
"645","PAB_0000000648","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. 14-2496-1d","Rhodococcus sp. 14-2496-1d [PPATH]","Plants","not_announced","Phytopathogen","not_announced","1545","not_announced","2765235934","5913810","5776","5708","Yes","Permanent Draft","2023146","PRJNA395383","SAMN07414573","GCF_002259365.1","GCA_002259365.1","ASM225936v1","NPFV00000000.1","link"
"646","PAB_0000000649","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. 14-2686-1-2","Rhodococcus sp. 14-2686-1-2 [PPATH]","Plants","not_announced","Phytopathogen","not_announced","1667","not_announced","2765235931","6196250","5953","5880","Yes","Permanent Draft","2023145","PRJNA395383","SAMN07414576","GCF_002259285.1","GCA_002259285.1","ASM225928v1","NPFS00000000.1","link"
"647","PAB_0000000650","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. 15-1154-1","Rhodococcus sp. 15-1154-1","Plants","not_announced","not_announced","not_announced","1622","not_announced","2765235893","5983418","5683","5612","Yes","Permanent Draft","2023144","PRJNA395383","SAMN07414577","GCF_002258715.1","GCA_002258715.1","ASM225871v1","NPFR00000000.1","link"
"648","PAB_0000000651","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. 15-1189-1-1a","Rhodococcus sp. 15-1189-1-1a [PPATH]","Plants","not_announced","Phytopathogen","not_announced","1678","not_announced","2765235891","6229911","5985","5911","Yes","Permanent Draft","2023143","PRJNA395383","SAMN07414578","GCF_002259155.1","GCA_002259155.1","ASM225915v1","NPFQ00000000.1","link"
"649","PAB_0000000652","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. 15-2388-1-1a","Rhodococcus sp. 15-2388-1-1a [PPATH]","Plants","not_announced","Phytopathogen","not_announced","1701","not_announced","2765235892","6211303","5991","5924","Yes","Permanent Draft","2023142","PRJNA395383","SAMN07414579","GCF_002259145.1","GCA_002259145.1","ASM225914v1","NPFP00000000.1","link"
"650","PAB_0000000653","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. 15-649-1-2","Rhodococcus sp. 15-649-1-2 [PPATH]","Plants","not_announced","Phytopathogen","not_announced","1637","not_announced","2765235898","5777521","5473","5401","Yes","Permanent Draft","2023141","PRJNA395383","SAMN07414581","GCF_002258685.1","GCA_002258685.1","ASM225868v1","NPFN00000000.1","link"
"651","PAB_0000000654","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. 15-649-2-2","Rhodococcus sp. 15-649-2-2 [PPATH]","Plants","not_announced","Phytopathogen","not_announced","1671","not_announced","2765235901","6022134","5807","5741","Yes","Permanent Draft","2023140","PRJNA395383","SAMN07414582","GCF_002258645.1","GCA_002258645.1","ASM225864v1","NPFM00000000.1","link"
"652","PAB_0000000655","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. 15-725-2-2b","Rhodococcus sp. 15-725-2-2b [PPATH]","Plants","not_announced","Phytopathogen","not_announced","1713","not_announced","2765235899","6113876","5835","5765","Yes","Permanent Draft","2023139","PRJNA395383","SAMN07414583","GCF_002259075.1","GCA_002259075.1","ASM225907v1","NPFL00000000.1","link"
"653","PAB_0000000656","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. ACPA4","Rhodococcus sp. ACPA4","Plants","not_announced","not_announced","not_announced","1887","Populus alba|Populus alba","2877056847","7067124","6658","6565","Yes","Permanent Draft","2028571","PRJNA272922","SAMN07511353","GCF_002300185.1","GCA_002300185.1","ASM230018v1","NSDY00000000.1","link"
"654","PAB_0000000657","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. AG1013","Rhodococcus sp. AG1013","Plants","not_announced","not_announced","not_announced","1538","Oryza sativa|Oryza sativa","2767802356","5864498","5703","5630","Yes","Permanent Draft","2183996","PRJNA456352","SAMN09083412","GCF_003350365.1","GCA_003350365.1","ASM335036v1","QQAT00000000.1","link"
"655","PAB_0000000658","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. AK5","Rhodococcus sp. AK5 [PSYMB|PGPB]","Plants","not_announced","Plant Symbiont|PGPB","not_announced","1817","not_announced","2781126048","6525667","6171","6091","Yes","Permanent Draft","2587159","PRJNA547305","SAMN12024186","GCF_006714965.1","GCA_006714965.1","ASM671496v1","VFMH00000000.1","link"
"656","PAB_0000000659","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. ARP2","Rhodococcus sp. ARP2 [PHYL]","Plants","Phyllosphere","not_announced","not_announced","1808","leaves|leaves/phyllosphere","2671181161","6302038","6063","5988","Yes","Permanent Draft","1661385","PRJNA283580","SAMN03653322","GCF_001029585.1","GCA_001029585.1","ASM102958v1","LEKE00000000.1","link"
"657","PAB_0000000660","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. LB1","Rhodococcus sp. LB1 [PHYL]","Plants","Phyllosphere","not_announced","not_announced","2805","tree leaf|tree|tree leaf","2744054982","10721253","10162","10095","Yes","Permanent Draft","1807499","PRJNA272922","SAMN04516629","GCF_001583455.1","GCA_001583455.1","ASM158345v1","LTCZ00000000.1","link"
"658","PAB_0000000661","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. Leaf225","Rhodococcus sp. Leaf225 [PHYL]","Plants","Phyllosphere","not_announced","not_announced","1379","Arabidopsis leaf|Arabidopsis|Arabidopsis leaf","2643221953","4708630","4516","4438","Yes","Permanent Draft","1736300","PRJNA297956","SAMN04151688","GCF_001426145.1","GCA_001426145.1","Leaf225","LMRN00000000.1","link"
"659","PAB_0000000662","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. Leaf233","Rhodococcus sp. Leaf233 [PHYL]","Plants","Phyllosphere","not_announced","not_announced","1567","Arabidopsis leaf|Arabidopsis|Arabidopsis leaf","2643221954","5534279","5314","5245","Yes","Permanent Draft","1736302","PRJNA297956","SAMN04151692","GCF_001426165.1","GCA_001426165.1","Leaf233","LMRO00000000.1","link"
"660","PAB_0000000663","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. Leaf247","Rhodococcus sp. Leaf247 [PHYL]","Plants","Phyllosphere","not_announced","not_announced","1358","Arabidopsis leaf|Arabidopsis|Arabidopsis leaf","2643221955","4533613","4289","4227","Yes","Permanent Draft","1736307","PRJNA297956","SAMN04151697","GCF_001426185.1","GCA_001426185.1","Leaf247","LMRP00000000.1","link"
"661","PAB_0000000664","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. Leaf258","Rhodococcus sp. Leaf258 [PHYL]","Plants","Phyllosphere","not_announced","not_announced","1372","Arabidopsis leaf|Arabidopsis|Arabidopsis leaf","2643221956","4709617","4486","4423","Yes","Permanent Draft","1736310","PRJNA297956","SAMN04151700","GCF_001426065.1","GCA_001426065.1","Leaf258","LMRQ00000000.1","link"
"662","PAB_0000000665","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. Leaf278","Rhodococcus sp. Leaf278 [PHYL]","Plants","Phyllosphere","not_announced","not_announced","1610","Arabidopsis leaf|Arabidopsis|Arabidopsis leaf","2643221957","5721797","5479","5411","Yes","Permanent Draft","1736319","PRJNA297956","SAMN04151709","GCF_001426085.1","GCA_001426085.1","Leaf278","LMRR00000000.1","link"
"663","PAB_0000000666","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. Leaf7","Rhodococcus sp. Leaf7 [PHYL]","Plants","Phyllosphere","not_announced","not_announced","1362","Arabidopsis leaf|Arabidopsis|Arabidopsis leaf","2643221948","4536885","4287","4224","Yes","Permanent Draft","1736210","PRJNA297956","SAMN04151576","GCF_001425985.1","GCA_001425985.1","Leaf7","LMRI00000000.1","link"
"664","PAB_0000000667","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. LP_11_YM","Rhodococcus sp. LP_11_YM","Plants","not_announced","not_announced","not_announced","1968","Lodgepole pine|Lodgepole pine tissue","2788499838","7424690","7182","7109","Yes","Permanent Draft","2485207","PRJNA499562","SAMN10361721","GCF_004364595.1","GCA_004364595.1","ASM436459v1","SOCU00000000.1","link"
"665","PAB_0000000668","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. LP_3_YM","Rhodococcus sp. LP_3_YM","Plants","not_announced","not_announced","not_announced","1968","Lodgepole pine|Lodgepole pine tissue","2788499845","7422097","7190","7117","Yes","Permanent Draft","2485208","PRJNA499563","SAMN10361722","GCF_004363395.1","GCA_004363395.1","ASM436339v1","SNYY00000000.1","link"
"666","PAB_0000000669","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. OK269","Rhodococcus sp. OK269 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1714","Populus|Populus root|Populus|Populus root","2738543034","6084756","5758","5688","Yes","Permanent Draft","2135728","PRJNA443385","SAMN08778927","GCF_003386655.1","GCA_003386655.1","ASM338665v1","QTTW00000000.1","link"
"667","PAB_0000000670","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. OK519","Rhodococcus sp. OK519 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1456","Populus|Populus root|Populus|Populus root","2738543005","5278128","4965","4894","Yes","Permanent Draft","2135729","PRJNA443386","SAMN08777571","GCF_003051005.1","GCA_003051005.1","ASM305100v1","QAOW00000000.1","link"
"668","PAB_0000000671","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. OK551","Rhodococcus sp. OK551 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1866","Populus|Populus root|Populus|Populus root","2738541308","7020677","6673","6602","Yes","Permanent Draft","2135730","PRJNA443387","SAMN08776792","GCF_003387295.1","GCA_003387295.1","ASM338729v1","QUNE00000000.1","link"
"669","PAB_0000000672","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. OK611","Rhodococcus sp. OK611 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1441","Populus|Populus root|Populus|Populus root","2738543011","5731169","5465","5388","Yes","Permanent Draft","2135731","PRJNA443388","SAMN08778928","GCF_003050885.1","GCA_003050885.1","ASM305088v1","QAOZ00000000.1","link"
"670","PAB_0000000673","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. P27","Rhodococcus sp. P27 [PHYL]","Plants","Phyllosphere","not_announced","not_announced","1525","Deschampsia antarctica|Deschampsia antarctica","2571042447","6262348","6498","6438","Yes","Permanent Draft","1384060","PRJNA214615","SAMN02313937","GCA_000454285.1","GCA_000454285.1","RhodP27","AVCO00000000.1","link"
"671","PAB_0000000674","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. PBTS1","Rhodococcus sp. PBTS1 [RHIZ|PPATH]","Plants","Rhizosphere","Phytopathogen","not_announced","1220","UCB|pistachio UCB-1|UCB-1 pistachio rootstock","2687453237","4251687","4004","3935","Yes","Finished","1653478","PRJNA313428","SAMN04519624","GCF_001620025.1","GCA_001620025.1","ASM162002v1","not_available","link"
"672","PAB_0000000675","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. PBTS2","Rhodococcus sp. PBTS2 [RHIZ|PPATH]","Plants","Rhizosphere","Phytopathogen","not_announced","1547","UCB|pistachio UCB-1|UCB-1 pistachio rootstock","2684623067","5316948","5072","5002","Yes","Finished","1653479","PRJNA313428","SAMN04519625","GCF_001620005.1","GCA_001620005.1","ASM162000v1","not_available","link"
"673","PAB_0000000676","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. PBTS 2","Rhodococcus sp. PBTS 2 [PSYMB]","Plants","not_announced","Plant Symbiont","not_announced","1518","Pistachio|Pistachio","2773857827","5263279","5033","4965","Yes","Permanent Draft","1653479","PRJNA395383","SAMN07376390","GCF_002259165.1","GCA_002259165.1","ASM225916v1","NOWH00000000.1","link"
"674","PAB_0000000677","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. RS1C4","Rhodococcus sp. RS1C4 [PPATH]","Plants","not_announced","Phytopathogen","not_announced","1614","not_announced","2765235908","5908366","5635","5562","Yes","Permanent Draft","2022522","PRJNA395383","SAMN07376393","GCF_002258225.1","GCA_002258225.1","ASM225822v1","NOXZ00000000.1","link"
"675","PAB_0000000678","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. WWJCD1","Rhodococcus sp. WWJCD1 [PSYMB]","Plants","not_announced","Plant Symbiont","not_announced","1637","not_announced","2765235906","5856666","5562","5495","Yes","Permanent Draft","2022519","PRJNA395383","SAMN07376389","GCF_002258735.1","GCA_002258735.1","ASM225873v1","NOXY00000000.1","link"
"676","PAB_0000000679","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus yunnanensis","Rhodococcus yunnanensis NBRC 103083","Plants|Soil","not_announced","not_announced","not_announced","1759","forest soil|Soil|Forest Soil|Forest|forest soil","2867146388","6373933","6006","5920","Yes","Permanent Draft","1219029","PRJDB308","SAMD00046770","GCF_001895005.1","GCA_001895005.1","ASM189500v1","BCXH00000000.1","link"
"677","PAB_0000000680","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Williamsia","Williamsia herbipolensis","Williamsia herbipolensis ARP1","Plants","not_announced","not_announced","not_announced","1237","phyllosphere of Arabidopsis thaliana|Arabidopsis thaliana|phyllosphere of Arabidopsis thaliana","2630968678","4744957","4519","4457","Yes","Permanent Draft","1603258","PRJNA272726","SAMN03323777","GCF_000964005.1","GCA_000964005.1","WiARP1.0","JXYP00000000.1","link"
"678","PAB_0000000681","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Williamsia","Williamsia marianensis","Williamsia marianensis BULT 1.1 [RHIZ]","Plants|Soil","Rhizosphere","not_announced","not_announced","1417","grassland soil|grass|grassland soil","2839195618","5233905","4918","4840","Yes","Permanent Draft","322609","PRJNA415402","SAMN07822295","GCF_002735905.1","GCA_002735905.1","ASM273590v1","PEBD00000000.1","link"
"679","PAB_0000000682","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Williamsia","Williamsia sp. Leaf354","Williamsia sp. Leaf354 [PHYL]","Plants","Phyllosphere","not_announced","not_announced","1211","Arabidopsis leaf|Arabidopsis|Arabidopsis leaf","2643221812","4566645","4257","4199","Yes","Permanent Draft","1736349","PRJNA297956","SAMN04151739","GCF_001424365.1","GCA_001424365.1","Leaf354","LMPL00000000.1","link"
"680","PAB_0000000683","Actinobacteria","Actinomycetia","Propionibacteriales","Actinopolymorphaceae","Actinopolymorpha","Actinopolymorpha cephalotaxi","Actinopolymorpha cephalotaxi DSM 45117 [RHIZ]","Plants|Soil","Rhizosphere","not_announced","not_announced","1612","forest soil from the rhizosphere of Cephalotaxus fortunei|Cephalotaxus fortunei|forest soil from the rhizosphere of Cephalotaxus fortunei","2827628540","6858585","6297","6214","Yes","Permanent Draft","504797","PRJNA546638","SAMN12024714","GCF_013408535.1","GCA_013408535.1","ASM1340853v1","JACBZA000000000.1","link"
"681","PAB_0000000684","Actinobacteria","Actinomycetia","Propionibacteriales","Actinopolymorphaceae","Actinopolymorpha","Actinopolymorpha rutila","Actinopolymorpha rutila DSM 18448","Plants|Soil","not_announced","not_announced","not_announced","1598","forest soil|Soil|Forest Soil|Forest|forest soil","2830934857","6952820","6429","6334","Yes","Permanent Draft","446787","PRJNA566817","SAMN12793265","GCF_013407855.1","GCA_013407855.1","ASM1340785v1","JACBZH000000000.1","link"
"682","PAB_0000000685","Actinobacteria","Actinomycetia","Propionibacteriales","Actinopolymorphaceae","Actinopolymorpha","Actinopolymorpha pittospori","Actinopolymorpha pittospori DSM 45354 [PHYL|PSYMB]","Plants","Phyllosphere","Plant Symbiont","not_announced","2212","Pittosporum phylliraeoides|surface|Plant symbiont|Pittosporum phylliraeoides|surface-sterilized leave of the Australian native apricot tree Pittosporum phylliraeoides","2880531579","10562590","10240","10095","Yes","Permanent Draft","648752","PRJNA622102","SAMN14515410","GCF_014873875.1","GCA_014873875.1","ASM1487387v1","JADBEM000000000.1","link"
"683","PAB_0000000686","Actinobacteria","Actinomycetia","Propionibacteriales","Nocardioidaceae","Aeromicrobium","Aeromicrobium phragmitis","Aeromicrobium phragmitis 9W16Y-2","Plants","not_announced","not_announced","not_announced","1097","plant","2837575946","3368070","3607","3540","Yes","Permanent Draft","2478914","PRJNA496027","SAMN10236333","GCF_003674095.1","GCA_003674095.1","ASM367409v1","RDBF00000000.1","link"
"684","PAB_0000000687","Actinobacteria","Actinomycetia","Propionibacteriales","Nocardioidaceae","Aeromicrobium","Aeromicrobium fastidiosum","Aeromicrobium fastidiosum NRBC 14897","Plants","not_announced","not_announced","not_announced","1123","herbage|herbage|herbage","2866593591","3920227","3959","3883","Yes","Permanent Draft","52699","PRJNA516096","SAMN10782610","GCF_004134885.2","GCA_004134885.2","ASM413488v2","SDPP00000000.2","link"
